dataset_checked,review_priority,dataset,semantic_column,canonical_aliases,original_column_names,variable_labels,first_wave_or_year,last_wave_or_year,wave_or_years,data_types,source_file_count_sum,merged_canonical_count,merge_method,review_status,decision_note
KLoSA,high,KLoSA,w__D321,w__D321 | w__D420 | w__d_com123,w01D321 | w02D321 | w03D321 | w04D321 | w05D321 | w06D321 | w07D321 | w08D321 | w09D321 | w10D321 | w01D420 | w02D420 | w03D420 | w04D420 | w05D420 | w06D420 | w07D420 | w08D420 | w09D420 | w10D420 | w02d_com123 | w03d_com123 | w04d_com123 | w05d_com123 | w06d_com123 | w07d_com123 | w08d_com123 | w09d_com123 | w10d_com123,"(구직자)일자리를 찾거나 제의를 받았으나 취업하지 않은 이유 | 일자리를 찾거나 제의를 받았으나 취업하지 않은 이유(구직자) | 일자리를 찾거나 제의를 받았으나 취업하지 않은 이유(구직자) | 희망 단축 시간 수준(단위 : 시간/1주) | 현 사업장의 업무수행시 필요사항(무급가족종사자)_상체굽히기, 무릎꿇기, 쭈그리고 | 현 사업장의 업무수행시 필요사항(무급가족종사자)_상체굽히기, 무릎꿇기, 쭈그리고 앉기 | 희망 단축 시간 수준(단위 : 시간/1주)",1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,31,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D333,w__D333 | w__D426 | w__d_com129,w01D333 | w02D333 | w03D333 | w04D333 | w05D333 | w06D333 | w07D333 | w08D333 | w09D333 | w10D333 | w01D426 | w02D426 | w03D426 | w04D426 | w05D426 | w06D426 | w07D426 | w08D426 | w09D426 | w10D426 | w02d_com129 | w03d_com129 | w04d_com129 | w05d_com129 | w06d_com129 | w07d_com129 | w08d_com129 | w09d_com129 | w10d_com129,(구직자)희망하는 일자리_직종 | 희망하는 일자리(구직자)_직종 | 정기휴무일 | 현 사업장의 적합도(무급가족종사자)_기술(기능)수준 | 정기휴무일 | 희망하는 일자리(구직자)_직종,1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,40,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D334,w__D334 | w__D427 | w__d_com130,w01D334 | w02D334 | w03D334 | w04D334 | w05D334 | w06D334 | w07D334 | w08D334 | w09D334 | w10D334 | w01D427 | w02D427 | w03D427 | w04D427 | w05D427 | w06D427 | w07D427 | w08D427 | w09D427 | w10D427 | w01d_com130 | w02d_com130 | w03d_com130 | w04d_com130 | w05d_com130 | w06d_com130 | w07d_com130 | w08d_com130 | w09d_com130 | w10d_com130,(구직자)희망하는 일자리_최소 월평균 임금 또는 소득 | 희망하는 일자리(구직자)_최소 월평균 임금 또는 소득 | 건강상의 이유로 인한 휴업일 수(단위 : 일) | 현 사업장의 계속근로 의향(무급가족종사자) | 건강상의 이유로 인한 휴업일 수(단위 : 일) | 희망하는 일자리(구직자)_최소 월평균 임금 또는 소득,1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,42,3,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D401,w__D401 | w__d_com104,w01D401 | w02D401 | w03D401 | w04D401 | w05D401 | w06D401 | w07D401 | w08D401 | w09D401 | w10D401 | w01d_com104 | w02d_com104 | w03d_com104 | w04d_com104 | w05d_com104 | w06d_com104 | w07d_com104 | w08d_com104 | w09d_com104 | w10d_com104,(구직자)구직활동 여부(구직자/비근로자)_1주 기준 | 구직활동 여부(구직자/비근로자)_1주 기준 | 구직활동 여부(구직자/비근로자)_1주 기준 | 직장근로 대신 주당 18시간 이상 가족이나 친척의 일(무급가족종사)을 돕는 이유,1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,31,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D403,w__D403 | w__d_com106,w01d_com106 | w02d_com106 | w03d_com106 | w04d_com106 | w05d_com106 | w06d_com106 | w07d_com106 | w08d_com106 | w09d_com106 | w10d_com106 | w02D403 | w03D403 | w04D403 | w05D403 | w06D403 | w07D403 | w08D403 | w09D403 | w10D403,(구직자)취업가능성 여부(구직자/비근로자)_지난주 적합한 일자리가 있을 경우 | 취업가능성 여부(구직자/비근로자)_지난주 적합한 일자리가 있을 경우 | 취업가능성 여부(구직자/비근로자)_지난주 적합한 일자리가 있을 경우,1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,30,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D405,w__D405 | w__d_com108,w01d_com108 | w02d_com108 | w03d_com108 | w04d_com108 | w05d_com108 | w06d_com108 | w07d_com108 | w08d_com108 | w09d_com108 | w10d_com108 | w02D405 | w03D405 | w04D405 | w05D405 | w06D405 | w07D405 | w08D405 | w09D405 | w10D405,(구직자)일자리가 있더라도 일하지 않는 이유(구직자/비근로자) | 일자리가 있더라도 일하지 않는 이유(구직자/비근로자) | 일자리가 있더라도 일하지 않는 이유(구직자/비근로자),1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,30,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D406,w__D406 | w__D408,w01D406 | w04D406 | w08D406 | w09D406 | w10D406 | w01D408 | w04D408 | w08D408 | w09D408 | w10D408,근무 시작 시점(단위 : 년+월) 예: 200601 | 기타 이유(구직자/비근로자) | 일자리가 있더라도 일하지 않는 이유 기타(구직자/비근로자) | 기타 이유(구직자/비근로자) | 정규 임금을 지급받는 종업원 존재 | 취업을 원하면서 구직하지 않는 이유 기타(구직자/비근로자),1,10,"1,4,8,9,10",raw,10,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D407,w__D407 | w__d_com110,w01d_com110 | w02d_com110 | w03d_com110 | w04d_com110 | w05d_com110 | w06d_com110 | w07d_com110 | w08d_com110 | w09d_com110 | w10d_com110 | w02D407 | w03D407 | w04D407 | w05D407 | w06D407 | w07D407 | w08D407 | w09D407 | w10D407,(구직자)취업을 원하면서 구직하지 않는 이유(구직자/비근로자) | 취업을 원하면서 구직하지 않는 이유(구직자/비근로자) | 취업을 원하면서 구직하지 않는 이유(구직자/비근로자),1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,30,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D409,w__D409 | w__d_com112,w01D409 | w02D409 | w03D409 | w04D409 | w05D409 | w06D409 | w07D409 | w08D409 | w09D409 | w10D409 | w02d_com112 | w03d_com112 | w04d_com112 | w05d_com112 | w06d_com112 | w07d_com112 | w08d_com112 | w09d_com112 | w10d_com112,(구직자)구직활동 여부(구직자/비근로자)_4주 이전 | 구직활동 여부(구직자/비근로자)_4주 이전 | 고용된 종업원 수 (단위 : 명) | 구직활동 여부(구직자/비근로자)_4주 이전,1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,29,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D409_01,w__D409_01 | w__d_com112_1,w04D409_01 | w05D409_01 | w06D409_01 | w07D409_01 | w08D409_01 | w09D409_01 | w10D409_01 | w04d_com112_1 | w05d_com112_1 | w06d_com112_1 | w07d_com112_1 | w08d_com112_1 | w09d_com112_1 | w10d_com112_1,(구직자)지난 기본조사 이후 구직활동 회수 | 지난 기본조사 이후 구직활동 회수 | 지난 기본조사 이후 구직활동 회수 | 지난 직업력조사 이후 구직활동 회수,4,10,"4,5,6,7,8,9,10",light | structured | raw,22,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D410,w__D410 | w__d_com113,w01D410 | w02D410 | w03D410 | w04D410 | w05D410 | w06D410 | w07D410 | w08D410 | w09D410 | w10D410 | w01d_com113 | w02d_com113 | w03d_com113 | w04d_com113 | w05d_com113 | w06d_com113 | w07d_com113 | w08d_com113 | w09d_com113 | w10d_com113,(구직자)주된 구직 사유 | 주된 구직 사유(구직자) | 고용된 종업원 수 | 주된 구직 사유(구직자),1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D412,w__D412 | w__d_com115,w01D412 | w02D412 | w03D412 | w04D412 | w05D412 | w06D412 | w07D412 | w08D412 | w09D412 | w10D412 | w02d_com115 | w03d_com115 | w04d_com115 | w05d_com115 | w06d_com115 | w07d_com115 | w08d_com115 | w09d_com115 | w10d_com115,(구직자)지난 기본조사 이후 구직활동 시작시기 1회 (단위: 년4자리+월2자리) | 지난 기본조사 이후 구직활동 시작시기 1회 (구직자) (단위: 년4자리+월2자리) | 사업장 대표자 및 응답자와의 관계 | 지난 1차 기본조사 이후 구직활동 시작시기(구직자) (단위: 년4자리+월2자리) | 지난 기본조사 이후 구직활동 시작시기 1회 (구직자) (단위: 년4자리+월2자리) | 지난 직업력조사 이후 구직활동 시작시기(구직자) (단위: 년4자리+월2자리),1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,20,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D412_01,w__D412_01 | w__d_com115_1,w04D412_01 | w05D412_01 | w06D412_01 | w07D412_01 | w08D412_01 | w09D412_01 | w10D412_01 | w04d_com115_1 | w05d_com115_1 | w06d_com115_1 | w07d_com115_1 | w08d_com115_1 | w09d_com115_1 | w10d_com115_1,(구직자)지난 기본조사 이후 구직활동 시작시기 2회 이상 (단위: 년4자리+월2자리) | 지난 기본조사 이후 구직활동 시작시기 2회 이상 (구직자) (단위: 년4자리+월2자리) | 지난 기본조사 이후 구직활동 시작시기 2회 이상 (구직자) (단위: 년4자리+월2자리) | 지난 직업력조사 이후 구직활동 시작시기 2회 이상 (구직자) (단위: 년4자리+월2자리),4,10,"4,5,6,7,8,9,10",raw | structured,15,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D412_01m,w__D412_01m | w__d_com115_1m,w04D412_01m | w05D412_01m | w06D412_01m | w07D412_01m | w08D412_01m | w09D412_01m | w10D412_01m | w04d_com115_1m | w05d_com115_1m | w06d_com115_1m | w07d_com115_1m | w08d_com115_1m | w09d_com115_1m | w10d_com115_1m,(구직자)지난 기본조사 이후 구직활동 시작시기(구직자) 2회 이상 (단위: 월2자리) | 지난 기본조사 이후 구직활동 시작시기 2회 이상 (구직자) (단위: 월2자리) | 지난 기본조사 이후 구직활동 시작시기 2회 이상 (구직자) (단위: 월2자리) | 지난 기본조사 이후 구직활동 시작시기(구직자) 2회 이상 (단위: 월2자리) | 지난 직업력조사 이후 구직활동 시작시기(구직자) 2회 이상 (단위: 월2자리),4,10,"4,5,6,7,8,9,10",raw | structured,15,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D412_01y,w__D412_01y | w__d_com115_1y,w04D412_01y | w05D412_01y | w06D412_01y | w07D412_01y | w08D412_01y | w09D412_01y | w10D412_01y | w04d_com115_1y | w05d_com115_1y | w06d_com115_1y | w07d_com115_1y | w08d_com115_1y | w09d_com115_1y | w10d_com115_1y,(구직자)지난 기본조사 이후 구직활동 시작시기(구직자) 2회 이상 (단위: 년4자리) | 지난 기본조사 이후 구직활동 시작시기 2회 이상 (구직자) (단위: 년4자리) | 지난 기본조사 이후 구직활동 시작시기 2회 이상 (구직자) (단위: 년4자리) | 지난 기본조사 이후 구직활동 시작시기(구직자) 2회 이상 (단위: 년4자리) | 지난 직업력조사 이후 구직활동 시작시기(구직자) 2회 이상 (단위: 년4자리),4,10,"4,5,6,7,8,9,10",raw | structured,15,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D412m,w__D412m | w__d_com115m,w02D412m | w03D412m | w04D412m | w05D412m | w06D412m | w07D412m | w08D412m | w09D412m | w10D412m | w02d_com115m | w03d_com115m | w04d_com115m | w05d_com115m | w06d_com115m | w07d_com115m | w08d_com115m | w09d_com115m | w10d_com115m,(구직자)지난 기본조사 이후 구직활동 시작시기 1회 (단위: 월2자리) | 지난 기본조사 이후 구직활동 시작시기 1회 (구직자) (단위: 월2자리) | 지난 1차 기본조사 이후 구직활동 시작시기(구직자) (단위: 월2자리) | 지난 기본조사 이후 구직활동 시작시기 1회 (구직자) (단위: 월2자리) | 지난 기본조사 이후 구직활동 시작시기(구직자) 1회 (단위: 월2자리) | 지난 직업력조사 이후 구직활동 시작시기(구직자) 1회 (단위: 월2자리),2,10,"2,3,4,5,6,7,8,9,10",raw | structured,19,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D412y,w__D412y | w__d_com115y,w02D412y | w03D412y | w04D412y | w05D412y | w06D412y | w07D412y | w08D412y | w09D412y | w10D412y | w02d_com115y | w03d_com115y | w04d_com115y | w05d_com115y | w06d_com115y | w07d_com115y | w08d_com115y | w09d_com115y | w10d_com115y,(구직자)지난 기본조사 이후 구직활동 시작시기 1회 (단위: 년4자리) | 지난 기본조사 이후 구직활동 시작시기 1회 (구직자) (단위: 년4자리) | 지난 1차 기본조사 이후 구직활동 시작시기(구직자) (단위: 년4자리) | 지난 기본조사 이후 구직활동 시작시기 1회 (구직자) (단위: 년4자리) | 지난 기본조사 이후 구직활동 시작시기(구직자) 1회 (단위: 년4자리) | 지난 직업력조사 이후 구직활동 시작시기(구직자) 1회 (단위: 년4자리),2,10,"2,3,4,5,6,7,8,9,10",raw | structured,19,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D413,w__D413 | w__d_com116,w01D413 | w02D413 | w03D413 | w04D413 | w05D413 | w06D413 | w07D413 | w08D413 | w09D413 | w10D413 | w02d_com116 | w03d_com116 | w04d_com116 | w05d_com116 | w06d_com116 | w07d_com116 | w08d_com116 | w09d_com116 | w10d_com116,(구직자)지난 기본조사 이후 구직활동 종료시기 (단위: 년4자리+월2자리) | 지난 기본조사 이후 구직활동 종료시기(구직자) (단위: 년4자리+월2자리) | 사업장의 작년 한 해 매출액(단위 : 만원) | 지난 1차 기본조사 이후 구직활동 종료시기(구직자) (단위: 년4자리+월2자리) | 지난 기본조사 이후 구직활동 종료시기(구직자) (단위: 년4자리+월2자리) | 지난 직업력조사 이후 구직활동 종료시기(구직자) (단위: 년4자리+월2자리),1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,20,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D413m,w__D413m | w__d_com116m,w02D413m | w03D413m | w04D413m | w05D413m | w06D413m | w07D413m | w08D413m | w09D413m | w10D413m | w02d_com116m | w03d_com116m | w04d_com116m | w05d_com116m | w06d_com116m | w07d_com116m | w08d_com116m | w09d_com116m | w10d_com116m,(구직자)지난 기본조사 이후 구직활동 종료시기 (단위: 월2자리) | 지난 기본조사 이후 구직활동 종료시기(구직자) (단위: 월2자리) | 지난 1차 기본조사 이후 구직활동 종료시기(구직자) (단위: 월2자리) | 지난 기본조사 이후 구직활동 종료시기(구직자) (단위: 월2자리),2,10,"2,3,4,5,6,7,8,9,10",raw | structured,19,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D413y,w__D413y | w__d_com116y,w02D413y | w03D413y | w04D413y | w05D413y | w06D413y | w07D413y | w08D413y | w09D413y | w10D413y | w02d_com116y | w03d_com116y | w04d_com116y | w05d_com116y | w06d_com116y | w07d_com116y | w08d_com116y | w09d_com116y | w10d_com116y,(구직자)지난 기본조사 이후 구직활동 종료시기 (단위: 년4자리) | 지난 기본조사 이후 구직활동 종료시기(구직자) (단위: 년4자리) | 지난 1차 기본조사 이후 구직활동 종료시기(구직자) (단위: 년4자리) | 지난 기본조사 이후 구직활동 종료시기(구직자) (단위: 년4자리),2,10,"2,3,4,5,6,7,8,9,10",raw | structured,19,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D414,w__D414 | w__d_com117,w01D414 | w02D414 | w03D414 | w04D414 | w05D414 | w06D414 | w07D414 | w08D414 | w09D414 | w10D414 | w02d_com117 | w03d_com117 | w04d_com117 | w05d_com117 | w06d_com117 | w07d_com117 | w08d_com117 | w09d_com117 | w10d_com117,(구직자)주당 평균 구직시간 | 주당 평균 구직시간(구직자) | 사업장의 작년 한 해 매출액 | 주당 평균 구직시간(구직자),1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,20,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D415,w__D415 | w__d_com118,w01D415 | w02D415 | w03D415 | w04D415 | w05D415 | w06D415 | w07D415 | w08D415 | w09D415 | w10D415 | w01d_com118 | w02d_com118 | w03d_com118 | w04d_com118 | w05d_com118 | w06d_com118 | w07d_com118 | w08d_com118 | w09d_com118 | w10d_com118,(구직자)구직경로_1순위 | 구직경로(구직자)_1순위 | 구직경로(구직자)_1순위 | 주당 근무시간(단위 : 시간/1주),1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,31,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D419,w__D419 | w__d_com122,w01D419 | w02D419 | w03D419 | w04D419 | w05D419 | w06D419 | w07D419 | w08D419 | w09D419 | w10D419 | w02d_com122 | w03d_com122 | w04d_com122 | w05d_com122 | w06d_com122 | w07d_com122 | w08d_com122 | w09d_com122 | w10d_com122,"(구직자)구직활동기간 동안 일자리를 찾거나 제의받은 경험 횟수 | 구직활동기간 동안 일자리를 찾거나 제의받은 경험 횟수(구직자) | w01D418=①경우, 단축 수준 | 구직활동기간 동안 일자리를 찾거나 제의받은 경험 횟수(구직자)",1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,20,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D421,w__D421 | w__D424,w01D421 | w04D421 | w08D421 | w09D421 | w10D421 | w01D424 | w04D424 | w08D424 | w09D424 | w10D424,기타 이유(구직자) | 시간제 임금근무를 희망하는 이유 기타(구직자) | 희망 연장 시간 수준(단위 : 시간/1주) | 기타 이유(구직자) | 일자리를 찾거나 제의를 받았으나 취업하지 않은 이유 기타(구직자) | 전체근로시간에 대한 단축 시간 수준(단위 : 전체의 %),1,10,"1,4,8,9,10",raw,10,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D422,w__D422 | w__d_com125,w01D422 | w02D422 | w03D422 | w04D422 | w05D422 | w06D422 | w07D422 | w08D422 | w09D422 | w10D422 | w01d_com125 | w02d_com125 | w03d_com125 | w04d_com125 | w05d_com125 | w06d_com125 | w07d_com125 | w08d_com125 | w09d_com125 | w10d_com125,"(구직자)희망하는 일자리_고용형태 | 희망하는 일자리(구직자)_고용형태 | w01D417=⑤경우, 근로시간을 늘리고 싶은 생각 | 희망하는 일자리(구직자)_고용형태",1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,31,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D423,w__D423 | w__d_com126,w01D423 | w02D423 | w03D423 | w04D423 | w05D423 | w06D423 | w07D423 | w08D423 | w09D423 | w10D423 | w02d_com126 | w03d_com126 | w04d_com126 | w05d_com126 | w06d_com126 | w07d_com126 | w08d_com126 | w09d_com126 | w10d_com126,"(구직자)시간제 임금근무를 희망하는 이유 | 시간제 임금근무를 희망하는 이유(구직자) | w01D422=①경우, 연장 수준 | 시간제 임금근무를 희망하는 이유(구직자)",1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,20,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D425,w__D425 | w__d_com128,w01D425 | w02D425 | w03D425 | w04D425 | w05D425 | w06D425 | w07D425 | w08D425 | w09D425 | w10D425 | w02d_com128 | w03d_com128 | w04d_com128 | w05d_com128 | w06d_com128 | w07d_com128 | w08d_com128 | w09d_com128 | w10d_com128,(구직자)희망하는 일자리_산업 | 희망하는 일자리(구직자)_산업 | 전체근로시간에 대한 연장 시간 수준(단위 : 전체의 %) | 희망하는 일자리(구직자)_산업,1,10,"1,2,3,4,5,6,7,8,9,10",light | structured | raw,29,2,normalized_label,needs_review,
KLoSA,high,KLoSA,w__D501,w__D501 | w__d_com139,w01D501 | w02D501 | w03D501 | w04D501 | w05D501 | w06D501 | w07D501 | w08D501 | w09D501 | w10D501 | w01d_com139 | w02d_com139 | w03d_com139 | w04d_com139 | w05d_com139 | w06d_com139 | w07d_com139 | w08d_com139 | w09d_com139 | w10d_com139,(신규은퇴자)지난 기본조사 이후의 은퇴시기 (단위: 년4자리+월2자리) | 지난 기본조사 이후의 은퇴시기(신규은퇴자) (단위: 년4자리+월2자리) | 지난 1주간 수입목적의 구직활동 | 지난 1차 조사 이후의 은퇴시기(신규은퇴자) (단위: 년4자리+월2자리) | 지난 기본조사 이후의 은퇴시기(신규은퇴자) (단위: 년4자리+월2자리) | 지난 직업력조사 이후의 은퇴시기(신규은퇴자) (단위: 년4자리+월2자리),1,10,"1,2,3,4,5,6,7,8,9,10",raw | structured,21,2,normalized_label,needs_review,
